singletrial_fname	NPS	NPS_corr	NPS_cosine
sub-0019_ses-01_run-04_runtype-pain_event-cue_trial-002_cuetype-high.nii.gz	-23.9414619239133	-0.107931881472823	-0.0732990773079758
sub-0019_ses-01_run-04_runtype-pain_event-cue_trial-003_cuetype-low.nii.gz	-6.6750630229039	-0.05477639550134	-0.0203248281745806
sub-0019_ses-01_run-04_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz	-30.2443094320782	-0.143746960494166	-0.131896129332661
sub-0019_ses-01_run-04_runtype-pain_event-cue_trial-005_cuetype-high.nii.gz	-57.320468667996	-0.102583966677872	-0.114593979374277
sub-0019_ses-01_run-04_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz	-13.3470067367703	-0.099135252616584	-0.0542198342537821
sub-0019_ses-01_run-04_runtype-pain_event-cue_trial-007_cuetype-low.nii.gz	-12.2459072701313	-0.0956795442874977	-0.0506284141033559
sub-0019_ses-01_run-04_runtype-pain_event-cue_trial-008_cuetype-low.nii.gz	-19.8784681010175	-0.0909272481054374	-0.0561138511255889
sub-0019_ses-01_run-04_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz	-11.1650172325452	-0.070260230339068	-0.0413882655387682
sub-0019_ses-01_run-04_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz	-34.5763094358102	-0.153423819578108	-0.162408592147691
sub-0019_ses-01_run-04_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz	1.66608585305639	-0.0285628702914327	0.00557654229407811
sub-0019_ses-01_run-05_runtype-cognitive_event-cue_trial-000_cuetype-low.nii.gz	-1.75008639369685	-0.041364628164914	-0.00354456416966953
sub-0019_ses-01_run-05_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz	-28.5125600176931	-0.143878967366798	-0.110182822865657
sub-0019_ses-01_run-05_runtype-cognitive_event-cue_trial-002_cuetype-high.nii.gz	-22.2797316371872	-0.129338347293569	-0.123271770184764
sub-0019_ses-01_run-05_runtype-cognitive_event-cue_trial-003_cuetype-low.nii.gz	-15.5793493761143	-0.0970010510666861	-0.0619652751016626
sub-0019_ses-01_run-05_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz	-8.3026137002927	-0.0630081715754649	-0.0413689106498027
sub-0019_ses-01_run-05_runtype-cognitive_event-cue_trial-005_cuetype-low.nii.gz	-23.8492632455331	-0.0599247292094019	-0.0795312551314036
sub-0019_ses-01_run-05_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz	-35.6770361880708	-0.0806672535994333	-0.0974079672574622
sub-0019_ses-01_run-05_runtype-cognitive_event-cue_trial-007_cuetype-high.nii.gz	-11.8473788258181	-0.0774842987796166	-0.0495881935641413
sub-0019_ses-01_run-05_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz	-16.4351491588795	-0.0489414202396638	-0.0480253007167869
sub-0019_ses-01_run-05_runtype-cognitive_event-cue_trial-009_cuetype-high.nii.gz	-25.5441489999666	-0.110703972439929	-0.0825768141655725
sub-0019_ses-01_run-05_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz	-0.230433721397678	-0.0338078548356727	-0.000618265504374793
sub-0019_ses-01_run-05_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz	-18.2141930482808	-0.0900143191668657	-0.0831286563735585
sub-0019_ses-01_run-06_runtype-vicarious_event-cue_trial-000_cuetype-high.nii.gz	-27.8138300894185	-0.165550358448165	-0.140276323689653
sub-0019_ses-01_run-06_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz	-13.1060219771488	-0.102222560758534	-0.0722629401772318
sub-0019_ses-01_run-06_runtype-vicarious_event-cue_trial-002_cuetype-high.nii.gz	-21.6475443560044	-0.112785195398184	-0.0772996618266143
