,sub,ses,run,runtype,event,trial,cuetype,stimintensity
637,35,4,6,pain,stimulus,3,high,high
638,35,4,6,pain,stimulus,5,high,low
639,35,4,6,pain,stimulus,7,high,med
640,35,4,6,pain,stimulus,8,high,med
641,35,4,6,pain,stimulus,10,high,low
642,36,1,2,pain,stimulus,,high,low
643,36,1,2,pain,stimulus,4,high,med
644,36,1,2,pain,stimulus,5,high,high
645,36,1,2,pain,stimulus,6,high,low
646,36,1,2,pain,stimulus,7,high,high
647,36,1,2,pain,stimulus,11,high,med
648,36,1,4,pain,stimulus,2,high,med
649,36,1,4,pain,stimulus,4,high,med
650,36,1,4,pain,stimulus,7,high,high
651,36,1,4,pain,stimulus,8,high,high
652,36,1,4,pain,stimulus,9,high,low
653,36,1,4,pain,stimulus,10,high,low
654,36,3,3,pain,stimulus,,high,med
655,36,3,3,pain,stimulus,1,high,high
656,36,3,3,pain,stimulus,3,high,low
657,36,3,3,pain,stimulus,4,high,med
658,36,3,3,pain,stimulus,8,high,high
659,36,3,3,pain,stimulus,10,high,low
660,36,3,6,pain,stimulus,1,high,med
661,36,3,6,pain,stimulus,2,high,low
662,36,3,6,pain,stimulus,3,high,high
663,36,3,6,pain,stimulus,8,high,low
664,36,3,6,pain,stimulus,9,high,high
665,36,3,6,pain,stimulus,10,high,med
666,36,4,3,pain,stimulus,,high,high
667,36,4,3,pain,stimulus,2,high,high
668,36,4,3,pain,stimulus,4,high,low
669,36,4,3,pain,stimulus,5,high,med
670,36,4,3,pain,stimulus,7,high,low
671,36,4,3,pain,stimulus,9,high,med
672,36,4,4,pain,stimulus,,high,low
673,36,4,4,pain,stimulus,2,high,high
674,36,4,4,pain,stimulus,4,high,low
675,36,4,4,pain,stimulus,5,high,med
676,36,4,4,pain,stimulus,7,high,med
677,36,4,4,pain,stimulus,10,high,high
678,37,1,3,pain,stimulus,,high,low
679,37,1,3,pain,stimulus,4,high,med
680,37,1,3,pain,stimulus,5,high,high
681,37,1,3,pain,stimulus,6,high,low
682,37,1,3,pain,stimulus,7,high,high
683,37,1,3,pain,stimulus,11,high,med
684,37,1,4,pain,stimulus,3,high,low
685,37,1,4,pain,stimulus,4,high,med
686,37,1,4,pain,stimulus,5,high,high
687,37,1,4,pain,stimulus,6,high,low
688,37,1,4,pain,stimulus,8,high,high
689,37,1,4,pain,stimulus,10,high,med
690,37,3,2,pain,stimulus,,high,low
691,37,3,2,pain,stimulus,2,high,low
692,37,3,2,pain,stimulus,4,high,high
693,37,3,2,pain,stimulus,8,high,high
694,37,3,2,pain,stimulus,10,high,med
695,37,3,2,pain,stimulus,11,high,med
696,37,3,5,pain,stimulus,2,high,low
697,37,3,5,pain,stimulus,3,high,med
698,37,3,5,pain,stimulus,4,high,high
699,37,3,5,pain,stimulus,7,high,high
700,37,3,5,pain,stimulus,8,high,low
701,37,3,5,pain,stimulus,11,high,med
702,37,4,1,pain,stimulus,1,high,med
703,37,4,1,pain,stimulus,4,high,low
704,37,4,1,pain,stimulus,5,high,med
705,37,4,1,pain,stimulus,6,high,low
706,37,4,1,pain,stimulus,10,high,high
707,37,4,1,pain,stimulus,11,high,high
708,37,4,6,pain,stimulus,2,high,med
709,37,4,6,pain,stimulus,4,high,med
710,37,4,6,pain,stimulus,7,high,high
711,37,4,6,pain,stimulus,8,high,high
712,37,4,6,pain,stimulus,9,high,low
713,37,4,6,pain,stimulus,10,high,low
714,38,1,1,pain,stimulus,3,high,low
715,38,1,1,pain,stimulus,4,high,med
716,38,1,1,pain,stimulus,5,high,high
717,38,1,1,pain,stimulus,6,high,low
718,38,1,1,pain,stimulus,8,high,high
719,38,1,1,pain,stimulus,10,high,med
720,38,1,5,pain,stimulus,1,high,low
721,38,1,5,pain,stimulus,3,high,med
722,38,1,5,pain,stimulus,6,high,high
723,38,1,5,pain,stimulus,9,high,low
724,38,1,5,pain,stimulus,10,high,med
725,38,1,5,pain,stimulus,11,high,high
726,38,3,3,pain,stimulus,4,high,med
727,38,3,3,pain,stimulus,5,high,high
728,38,3,3,pain,stimulus,6,high,med
729,38,3,3,pain,stimulus,7,high,low
730,38,3,3,pain,stimulus,8,high,low
731,38,3,3,pain,stimulus,9,high,high
732,38,3,6,pain,stimulus,,high,low
733,38,3,6,pain,stimulus,1,high,low
734,38,3,6,pain,stimulus,2,high,med
735,38,3,6,pain,stimulus,4,high,high
736,38,3,6,pain,stimulus,6,high,high
737,38,3,6,pain,stimulus,7,high,med
738,38,4,2,pain,stimulus,,high,high
739,38,4,2,pain,stimulus,3,high,high
740,38,4,2,pain,stimulus,5,high,low
741,38,4,2,pain,stimulus,7,high,med
742,38,4,2,pain,stimulus,8,high,med
743,38,4,2,pain,stimulus,10,high,low
744,38,4,4,pain,stimulus,1,high,med
745,38,4,4,pain,stimulus,4,high,low
746,38,4,4,pain,stimulus,5,high,med
747,38,4,4,pain,stimulus,6,high,low
748,38,4,4,pain,stimulus,10,high,high
749,38,4,4,pain,stimulus,11,high,high
750,39,1,3,pain,stimulus,,high,low
751,39,1,3,pain,stimulus,4,high,med
752,39,1,3,pain,stimulus,5,high,high
753,39,1,3,pain,stimulus,6,high,low
754,39,1,3,pain,stimulus,7,high,high
755,39,1,3,pain,stimulus,11,high,med
756,39,1,4,pain,stimulus,,high,low
757,39,1,4,pain,stimulus,1,high,high
758,39,1,4,pain,stimulus,2,high,med
759,39,1,4,pain,stimulus,4,high,high
760,39,1,4,pain,stimulus,5,high,low
761,39,1,4,pain,stimulus,10,high,med
762,39,4,2,pain,stimulus,2,high,med
763,39,4,2,pain,stimulus,4,high,med
764,39,4,2,pain,stimulus,7,high,high
765,39,4,2,pain,stimulus,8,high,high
766,39,4,2,pain,stimulus,9,high,low
767,39,4,2,pain,stimulus,10,high,low
768,39,4,5,pain,stimulus,1,high,med
769,39,4,5,pain,stimulus,3,high,low
770,39,4,5,pain,stimulus,5,high,high
771,39,4,5,pain,stimulus,8,high,high
772,39,4,5,pain,stimulus,9,high,med
773,39,4,5,pain,stimulus,10,high,low
774,40,1,1,pain,stimulus,3,high,low
775,40,1,1,pain,stimulus,4,high,med
776,40,1,1,pain,stimulus,5,high,high
777,40,1,1,pain,stimulus,6,high,low
778,40,1,1,pain,stimulus,8,high,high
779,40,1,1,pain,stimulus,10,high,med
780,40,1,5,pain,stimulus,1,high,low
781,40,1,5,pain,stimulus,3,high,med
782,40,1,5,pain,stimulus,6,high,high
783,40,1,5,pain,stimulus,9,high,low
784,40,1,5,pain,stimulus,10,high,med
785,40,1,5,pain,stimulus,11,high,high
786,40,4,3,pain,stimulus,1,high,med
787,40,4,3,pain,stimulus,4,high,low
788,40,4,3,pain,stimulus,5,high,med
789,40,4,3,pain,stimulus,6,high,low
790,40,4,3,pain,stimulus,10,high,high
791,40,4,3,pain,stimulus,11,high,high
792,40,4,4,pain,stimulus,,high,high
793,40,4,4,pain,stimulus,3,high,high
794,40,4,4,pain,stimulus,5,high,low
795,40,4,4,pain,stimulus,7,high,med
796,40,4,4,pain,stimulus,8,high,med
797,40,4,4,pain,stimulus,10,high,low
798,41,1,1,pain,stimulus,2,high,med
799,41,1,1,pain,stimulus,4,high,med
800,41,1,1,pain,stimulus,7,high,high
801,41,1,1,pain,stimulus,8,high,high
802,41,1,1,pain,stimulus,9,high,low
803,41,1,1,pain,stimulus,10,high,low
804,41,1,6,pain,stimulus,,high,low
805,41,1,6,pain,stimulus,4,high,med
806,41,1,6,pain,stimulus,5,high,high
807,41,1,6,pain,stimulus,6,high,low
808,41,1,6,pain,stimulus,7,high,high
809,41,1,6,pain,stimulus,11,high,med
810,43,1,1,pain,stimulus,,high,low
811,43,1,1,pain,stimulus,4,high,med
812,43,1,1,pain,stimulus,5,high,high
813,43,1,1,pain,stimulus,6,high,low
814,43,1,1,pain,stimulus,7,high,high
815,43,1,1,pain,stimulus,11,high,med
816,43,1,6,pain,stimulus,,high,low
817,43,1,6,pain,stimulus,1,high,high
818,43,1,6,pain,stimulus,2,high,med
819,43,1,6,pain,stimulus,4,high,high
820,43,1,6,pain,stimulus,5,high,low
821,43,1,6,pain,stimulus,10,high,med
822,43,3,3,pain,stimulus,,high,high
823,43,3,3,pain,stimulus,2,high,low
824,43,3,3,pain,stimulus,3,high,med
825,43,3,3,pain,stimulus,9,high,low
826,43,3,3,pain,stimulus,10,high,med
827,43,3,3,pain,stimulus,11,high,high
828,43,3,4,pain,stimulus,,high,low
829,43,3,4,pain,stimulus,2,high,low
830,43,3,4,pain,stimulus,4,high,high
831,43,3,4,pain,stimulus,8,high,high
832,43,3,4,pain,stimulus,10,high,med
833,43,3,4,pain,stimulus,11,high,med
834,43,4,2,pain,stimulus,2,high,med
835,43,4,2,pain,stimulus,4,high,med
836,43,4,2,pain,stimulus,7,high,high
837,43,4,2,pain,stimulus,8,high,high
838,43,4,2,pain,stimulus,9,high,low
839,43,4,2,pain,stimulus,10,high,low
840,43,4,5,pain,stimulus,1,high,med
841,43,4,5,pain,stimulus,3,high,low
842,43,4,5,pain,stimulus,5,high,high
843,43,4,5,pain,stimulus,8,high,high
844,43,4,5,pain,stimulus,9,high,med
845,43,4,5,pain,stimulus,10,high,low
846,44,1,2,pain,stimulus,3,high,low
847,44,1,2,pain,stimulus,4,high,med
848,44,1,2,pain,stimulus,5,high,high
849,44,1,2,pain,stimulus,6,high,low
850,44,1,2,pain,stimulus,8,high,high
851,44,1,2,pain,stimulus,10,high,med
852,44,1,4,pain,stimulus,,high,low
853,44,1,4,pain,stimulus,4,high,med
854,44,1,4,pain,stimulus,5,high,high
855,44,1,4,pain,stimulus,6,high,low
856,44,1,4,pain,stimulus,7,high,high
857,44,1,4,pain,stimulus,11,high,med
858,44,3,3,pain,stimulus,,high,low
859,44,3,3,pain,stimulus,2,high,low
860,44,3,3,pain,stimulus,4,high,high
861,44,3,3,pain,stimulus,8,high,high
862,44,3,3,pain,stimulus,10,high,med
863,44,3,3,pain,stimulus,11,high,med
864,44,3,6,pain,stimulus,2,high,low
865,44,3,6,pain,stimulus,3,high,med
866,44,3,6,pain,stimulus,4,high,high
867,44,3,6,pain,stimulus,7,high,high
868,44,3,6,pain,stimulus,8,high,low
869,44,3,6,pain,stimulus,11,high,med
870,44,4,1,pain,stimulus,2,high,med
871,44,4,1,pain,stimulus,4,high,med
872,44,4,1,pain,stimulus,7,high,high
873,44,4,1,pain,stimulus,8,high,high
874,44,4,1,pain,stimulus,9,high,low
875,44,4,1,pain,stimulus,10,high,low
876,44,4,5,pain,stimulus,1,high,med
877,44,4,5,pain,stimulus,4,high,low
878,44,4,5,pain,stimulus,5,high,med
879,44,4,5,pain,stimulus,6,high,low
880,44,4,5,pain,stimulus,10,high,high
881,44,4,5,pain,stimulus,11,high,high
882,47,1,1,pain,stimulus,,high,low
883,47,1,1,pain,stimulus,4,high,med
884,47,1,1,pain,stimulus,5,high,high
885,47,1,1,pain,stimulus,6,high,low
886,47,1,1,pain,stimulus,7,high,high
887,47,1,1,pain,stimulus,11,high,med
888,47,1,5,pain,stimulus,2,high,med
889,47,1,5,pain,stimulus,4,high,med
890,47,1,5,pain,stimulus,7,high,high
891,47,1,5,pain,stimulus,8,high,high
892,47,1,5,pain,stimulus,9,high,low
893,47,1,5,pain,stimulus,10,high,low
894,50,1,3,pain,stimulus,3,high,low
895,50,1,3,pain,stimulus,4,high,med
896,50,1,3,pain,stimulus,5,high,high
897,50,1,3,pain,stimulus,6,high,low
898,50,1,3,pain,stimulus,8,high,high
899,50,1,3,pain,stimulus,10,high,med
900,50,1,6,pain,stimulus,,high,low
901,50,1,6,pain,stimulus,4,high,med
902,50,1,6,pain,stimulus,5,high,high
903,50,1,6,pain,stimulus,6,high,low
904,50,1,6,pain,stimulus,7,high,high
905,50,1,6,pain,stimulus,11,high,med
906,50,3,3,pain,stimulus,2,high,low
907,50,3,3,pain,stimulus,3,high,med
908,50,3,3,pain,stimulus,4,high,high
909,50,3,3,pain,stimulus,7,high,high
910,50,3,3,pain,stimulus,8,high,low
911,50,3,3,pain,stimulus,11,high,med
912,50,3,4,pain,stimulus,,high,low
913,50,3,4,pain,stimulus,2,high,low
914,50,3,4,pain,stimulus,4,high,high
915,50,3,4,pain,stimulus,8,high,high
916,50,3,4,pain,stimulus,10,high,med
917,50,3,4,pain,stimulus,11,high,med
918,50,4,2,pain,stimulus,2,high,med
919,50,4,2,pain,stimulus,4,high,med
920,50,4,2,pain,stimulus,7,high,high
921,50,4,2,pain,stimulus,8,high,high
922,50,4,2,pain,stimulus,9,high,low
923,50,4,2,pain,stimulus,10,high,low
924,50,4,5,pain,stimulus,1,high,med
925,50,4,5,pain,stimulus,4,high,low
926,50,4,5,pain,stimulus,5,high,med
927,50,4,5,pain,stimulus,6,high,low
928,50,4,5,pain,stimulus,10,high,high
929,50,4,5,pain,stimulus,11,high,high
930,51,1,2,pain,stimulus,3,high,low
931,51,1,2,pain,stimulus,4,high,med
932,51,1,2,pain,stimulus,5,high,high
933,51,1,2,pain,stimulus,6,high,low
934,51,1,2,pain,stimulus,8,high,high
935,51,1,2,pain,stimulus,10,high,med
936,51,1,5,pain,stimulus,,high,low
937,51,1,5,pain,stimulus,4,high,med
938,51,1,5,pain,stimulus,5,high,high
939,51,1,5,pain,stimulus,6,high,low
940,51,1,5,pain,stimulus,7,high,high
941,51,1,5,pain,stimulus,11,high,med
942,51,3,2,pain,stimulus,,high,low
943,51,3,2,pain,stimulus,2,high,low
944,51,3,2,pain,stimulus,4,high,high
945,51,3,2,pain,stimulus,8,high,high
946,51,3,2,pain,stimulus,10,high,med
947,51,3,2,pain,stimulus,11,high,med
948,51,3,4,pain,stimulus,2,high,low
949,51,3,4,pain,stimulus,3,high,med
950,51,3,4,pain,stimulus,4,high,high
951,51,3,4,pain,stimulus,7,high,high
952,51,3,4,pain,stimulus,8,high,low
953,51,3,4,pain,stimulus,11,high,med
954,51,4,1,pain,stimulus,1,high,med
955,51,4,1,pain,stimulus,4,high,low
956,51,4,1,pain,stimulus,5,high,med
957,51,4,1,pain,stimulus,6,high,low
958,51,4,1,pain,stimulus,10,high,high
959,51,4,1,pain,stimulus,11,high,high
960,51,4,6,pain,stimulus,2,high,med
961,51,4,6,pain,stimulus,4,high,med
962,51,4,6,pain,stimulus,7,high,high
963,51,4,6,pain,stimulus,8,high,high
964,51,4,6,pain,stimulus,9,high,low
965,51,4,6,pain,stimulus,10,high,low
966,52,1,6,pain,stimulus,1,high,low
967,52,1,6,pain,stimulus,3,high,med
968,52,1,6,pain,stimulus,6,high,high
969,52,1,6,pain,stimulus,9,high,low
970,52,1,6,pain,stimulus,10,high,med
971,52,1,6,pain,stimulus,11,high,high
972,52,3,1,pain,stimulus,4,high,med
973,52,3,1,pain,stimulus,5,high,high
974,52,3,1,pain,stimulus,6,high,med
975,52,3,1,pain,stimulus,7,high,low
976,52,3,1,pain,stimulus,8,high,low
977,52,3,1,pain,stimulus,9,high,high
978,52,3,5,pain,stimulus,,high,low
979,52,3,5,pain,stimulus,1,high,low
980,52,3,5,pain,stimulus,2,high,med
981,52,3,5,pain,stimulus,4,high,high
982,52,3,5,pain,stimulus,6,high,high
983,52,3,5,pain,stimulus,7,high,med
984,52,4,3,pain,stimulus,1,high,med
985,52,4,3,pain,stimulus,4,high,low
986,52,4,3,pain,stimulus,5,high,med
987,52,4,3,pain,stimulus,6,high,low
988,52,4,3,pain,stimulus,10,high,high
989,52,4,3,pain,stimulus,11,high,high
990,52,4,4,pain,stimulus,,high,high
991,52,4,4,pain,stimulus,3,high,high
992,52,4,4,pain,stimulus,5,high,low
993,52,4,4,pain,stimulus,7,high,med
994,52,4,4,pain,stimulus,8,high,med
995,52,4,4,pain,stimulus,10,high,low
996,53,1,3,pain,stimulus,,high,low
997,53,1,3,pain,stimulus,1,high,high
998,53,1,3,pain,stimulus,2,high,med
999,53,1,3,pain,stimulus,4,high,high
1000,53,1,3,pain,stimulus,5,high,low
1001,53,1,3,pain,stimulus,10,high,med
1002,53,1,6,pain,stimulus,,high,low
1003,53,1,6,pain,stimulus,4,high,med
1004,53,1,6,pain,stimulus,5,high,high
1005,53,1,6,pain,stimulus,6,high,low
1006,53,1,6,pain,stimulus,7,high,high
1007,53,1,6,pain,stimulus,11,high,med
1008,53,3,1,pain,stimulus,,high,high
1009,53,3,1,pain,stimulus,2,high,low
1010,53,3,1,pain,stimulus,3,high,med
1011,53,3,1,pain,stimulus,9,high,low
1012,53,3,1,pain,stimulus,10,high,med
1013,53,3,1,pain,stimulus,11,high,high
1014,53,3,6,pain,stimulus,,high,low
1015,53,3,6,pain,stimulus,2,high,low
1016,53,3,6,pain,stimulus,4,high,high
1017,53,3,6,pain,stimulus,8,high,high
1018,53,3,6,pain,stimulus,10,high,med
1019,53,3,6,pain,stimulus,11,high,med
1020,53,4,2,pain,stimulus,2,high,med
1021,53,4,2,pain,stimulus,4,high,med
1022,53,4,2,pain,stimulus,7,high,high
1023,53,4,2,pain,stimulus,8,high,high
1024,53,4,2,pain,stimulus,9,high,low
1025,53,4,2,pain,stimulus,10,high,low
1026,53,4,5,pain,stimulus,1,high,med
1027,53,4,5,pain,stimulus,3,high,low
1028,53,4,5,pain,stimulus,5,high,high
1029,53,4,5,pain,stimulus,8,high,high
1030,53,4,5,pain,stimulus,9,high,med
1031,53,4,5,pain,stimulus,10,high,low
1032,55,1,1,pain,stimulus,,high,med
1033,55,1,1,pain,stimulus,1,high,low
1034,55,1,1,pain,stimulus,3,high,high
1035,55,1,1,pain,stimulus,4,high,high
1036,55,1,1,pain,stimulus,6,high,med
1037,55,1,1,pain,stimulus,7,high,low
1038,55,1,5,pain,stimulus,,high,med
1039,55,1,5,pain,stimulus,2,high,low
1040,55,1,5,pain,stimulus,4,high,high
1041,55,1,5,pain,stimulus,7,high,med
1042,55,1,5,pain,stimulus,8,high,low
1043,55,1,5,pain,stimulus,10,high,high
1044,55,3,2,pain,stimulus,,high,med
1045,55,3,2,pain,stimulus,1,high,high
1046,55,3,2,pain,stimulus,3,high,low
1047,55,3,2,pain,stimulus,4,high,med
1048,55,3,2,pain,stimulus,8,high,high
1049,55,3,2,pain,stimulus,10,high,low
1050,55,3,5,pain,stimulus,1,high,low
1051,55,3,5,pain,stimulus,2,high,high
1052,55,3,5,pain,stimulus,4,high,low
1053,55,3,5,pain,stimulus,7,high,med
1054,55,3,5,pain,stimulus,9,high,med
1055,55,3,5,pain,stimulus,11,high,high
1056,55,4,1,pain,stimulus,,high,med
1057,55,4,1,pain,stimulus,2,high,low
1058,55,4,1,pain,stimulus,3,high,high
1059,55,4,1,pain,stimulus,4,high,low
1060,55,4,1,pain,stimulus,5,high,med
1061,55,4,1,pain,stimulus,8,high,high
1062,55,4,6,pain,stimulus,,high,high
1063,55,4,6,pain,stimulus,3,high,high
1064,55,4,6,pain,stimulus,5,high,low
1065,55,4,6,pain,stimulus,7,high,med
1066,55,4,6,pain,stimulus,8,high,med
1067,55,4,6,pain,stimulus,10,high,low
1068,56,1,2,pain,stimulus,,high,low
1069,56,1,2,pain,stimulus,4,high,med
1070,56,1,2,pain,stimulus,5,high,high
1071,56,1,2,pain,stimulus,6,high,low
1072,56,1,2,pain,stimulus,7,high,high
1073,56,1,2,pain,stimulus,11,high,med
1074,56,1,4,pain,stimulus,2,high,med
1075,56,1,4,pain,stimulus,4,high,med
1076,56,1,4,pain,stimulus,7,high,high
1077,56,1,4,pain,stimulus,8,high,high
1078,56,1,4,pain,stimulus,9,high,low
1079,56,1,4,pain,stimulus,10,high,low
1080,56,3,3,pain,stimulus,,high,med
1081,56,3,3,pain,stimulus,1,high,high
1082,56,3,3,pain,stimulus,3,high,low
1083,56,3,3,pain,stimulus,4,high,med
1084,56,3,3,pain,stimulus,8,high,high
1085,56,3,3,pain,stimulus,10,high,low
1086,56,3,6,pain,stimulus,1,high,med
1087,56,3,6,pain,stimulus,2,high,low
1088,56,3,6,pain,stimulus,3,high,high
1089,56,3,6,pain,stimulus,8,high,low
1090,56,3,6,pain,stimulus,9,high,high
1091,56,3,6,pain,stimulus,10,high,med
1092,56,4,3,pain,stimulus,,high,high
1093,56,4,3,pain,stimulus,2,high,high
1094,56,4,3,pain,stimulus,4,high,low
1095,56,4,3,pain,stimulus,5,high,med
1096,56,4,3,pain,stimulus,7,high,low
1097,56,4,3,pain,stimulus,9,high,med
1098,56,4,4,pain,stimulus,,high,low
1099,56,4,4,pain,stimulus,2,high,high
1100,56,4,4,pain,stimulus,4,high,low
1101,56,4,4,pain,stimulus,5,high,med
1102,56,4,4,pain,stimulus,7,high,med
1103,56,4,4,pain,stimulus,10,high,high
1104,57,1,3,pain,stimulus,,high,low
1105,57,1,3,pain,stimulus,4,high,med
1106,57,1,3,pain,stimulus,5,high,high
1107,57,1,3,pain,stimulus,6,high,low
1108,57,1,3,pain,stimulus,7,high,high
1109,57,1,3,pain,stimulus,11,high,med
1110,57,1,4,pain,stimulus,3,high,low
1111,57,1,4,pain,stimulus,4,high,med
1112,57,1,4,pain,stimulus,5,high,high
1113,57,1,4,pain,stimulus,6,high,low
1114,57,1,4,pain,stimulus,8,high,high
1115,57,1,4,pain,stimulus,10,high,med
1116,57,3,2,pain,stimulus,,high,low
1117,57,3,2,pain,stimulus,2,high,low
1118,57,3,2,pain,stimulus,4,high,high
1119,57,3,2,pain,stimulus,8,high,high
1120,57,3,2,pain,stimulus,10,high,med
1121,57,3,2,pain,stimulus,11,high,med
1122,57,3,5,pain,stimulus,2,high,low
1123,57,3,5,pain,stimulus,3,high,med
1124,57,3,5,pain,stimulus,4,high,high
1125,57,3,5,pain,stimulus,7,high,high
1126,57,3,5,pain,stimulus,8,high,low
1127,57,3,5,pain,stimulus,11,high,med
1128,57,4,1,pain,stimulus,1,high,med
1129,57,4,1,pain,stimulus,4,high,low
1130,57,4,1,pain,stimulus,5,high,med
1131,57,4,1,pain,stimulus,6,high,low
1132,57,4,1,pain,stimulus,10,high,high
1133,57,4,1,pain,stimulus,11,high,high
1134,57,4,6,pain,stimulus,2,high,med
1135,57,4,6,pain,stimulus,4,high,med
1136,57,4,6,pain,stimulus,7,high,high
1137,57,4,6,pain,stimulus,8,high,high
1138,57,4,6,pain,stimulus,9,high,low
1139,57,4,6,pain,stimulus,10,high,low
1140,58,1,1,pain,stimulus,3,high,low
1141,58,1,1,pain,stimulus,4,high,med
1142,58,1,1,pain,stimulus,5,high,high
1143,58,1,1,pain,stimulus,6,high,low
1144,58,1,1,pain,stimulus,8,high,high
1145,58,1,1,pain,stimulus,10,high,med
1146,58,1,5,pain,stimulus,1,high,low
1147,58,1,5,pain,stimulus,3,high,med
1148,58,1,5,pain,stimulus,6,high,high
1149,58,1,5,pain,stimulus,9,high,low
1150,58,1,5,pain,stimulus,10,high,med
1151,58,1,5,pain,stimulus,11,high,high
1152,58,3,3,pain,stimulus,4,high,med
1153,58,3,3,pain,stimulus,5,high,high
1154,58,3,3,pain,stimulus,6,high,med
1155,58,3,3,pain,stimulus,7,high,low
1156,58,3,3,pain,stimulus,8,high,low
1157,58,3,3,pain,stimulus,9,high,high
1158,58,3,6,pain,stimulus,,high,low
1159,58,3,6,pain,stimulus,1,high,low
1160,58,3,6,pain,stimulus,2,high,med
1161,58,3,6,pain,stimulus,4,high,high
1162,58,3,6,pain,stimulus,6,high,high
1163,58,3,6,pain,stimulus,7,high,med
1164,58,4,2,pain,stimulus,,high,high
1165,58,4,2,pain,stimulus,3,high,high
1166,58,4,2,pain,stimulus,5,high,low
1167,58,4,2,pain,stimulus,7,high,med
1168,58,4,2,pain,stimulus,8,high,med
1169,58,4,2,pain,stimulus,10,high,low
1170,58,4,4,pain,stimulus,1,high,med
1171,58,4,4,pain,stimulus,4,high,low
1172,58,4,4,pain,stimulus,5,high,med
1173,58,4,4,pain,stimulus,6,high,low
1174,58,4,4,pain,stimulus,10,high,high
1175,58,4,4,pain,stimulus,11,high,high
1176,59,1,3,pain,stimulus,,high,low
1177,59,1,3,pain,stimulus,4,high,med
1178,59,1,3,pain,stimulus,5,high,high
1179,59,1,3,pain,stimulus,6,high,low
1180,59,1,3,pain,stimulus,7,high,high
1181,59,1,3,pain,stimulus,11,high,med
1182,59,1,4,pain,stimulus,,high,low
1183,59,1,4,pain,stimulus,1,high,high
1184,59,1,4,pain,stimulus,2,high,med
1185,59,1,4,pain,stimulus,4,high,high
1186,59,1,4,pain,stimulus,5,high,low
1187,59,1,4,pain,stimulus,10,high,med
1188,59,3,2,pain,stimulus,,high,low
1189,59,3,2,pain,stimulus,2,high,low
1190,59,3,2,pain,stimulus,4,high,high
1191,59,3,2,pain,stimulus,8,high,high
1192,59,3,2,pain,stimulus,10,high,med
1193,59,3,2,pain,stimulus,11,high,med
1194,59,3,4,pain,stimulus,,high,high
1195,59,3,4,pain,stimulus,2,high,low
1196,59,3,4,pain,stimulus,3,high,med
1197,59,3,4,pain,stimulus,9,high,low
1198,59,3,4,pain,stimulus,10,high,med
1199,59,3,4,pain,stimulus,11,high,high
1200,60,1,1,pain,stimulus,,high,low
1201,60,1,1,pain,stimulus,4,high,med
1202,60,1,1,pain,stimulus,5,high,high
1203,60,1,1,pain,stimulus,6,high,low
1204,60,1,1,pain,stimulus,7,high,high
1205,60,1,1,pain,stimulus,11,high,med
1206,60,1,6,pain,stimulus,,high,low
1207,60,1,6,pain,stimulus,1,high,high
1208,60,1,6,pain,stimulus,2,high,med
1209,60,1,6,pain,stimulus,4,high,high
1210,60,1,6,pain,stimulus,5,high,low
1211,60,1,6,pain,stimulus,10,high,med
1212,60,3,3,pain,stimulus,,high,high
1213,60,3,3,pain,stimulus,2,high,low
1214,60,3,3,pain,stimulus,3,high,med
1215,60,3,3,pain,stimulus,9,high,low
1216,60,3,3,pain,stimulus,10,high,med
1217,60,3,3,pain,stimulus,11,high,high
1218,60,3,4,pain,stimulus,,high,low
1219,60,3,4,pain,stimulus,2,high,low
1220,60,3,4,pain,stimulus,4,high,high
1221,60,3,4,pain,stimulus,8,high,high
1222,60,3,4,pain,stimulus,10,high,med
1223,60,3,4,pain,stimulus,11,high,med
1224,60,4,2,pain,stimulus,2,high,med
1225,60,4,2,pain,stimulus,4,high,med
1226,60,4,2,pain,stimulus,7,high,high
1227,60,4,2,pain,stimulus,8,high,high
1228,60,4,2,pain,stimulus,9,high,low
1229,60,4,2,pain,stimulus,10,high,low
1230,60,4,5,pain,stimulus,1,high,med
1231,60,4,5,pain,stimulus,3,high,low
1232,60,4,5,pain,stimulus,5,high,high
1233,60,4,5,pain,stimulus,8,high,high
1234,60,4,5,pain,stimulus,9,high,med
